Disaster Group,Disaster Type,Country,Country Code,Total Deaths,Total Damage,Year,NY.GDP.PCAP,CO2 emissions (kt)
Natural,Flood,Colombia,COL,11,11308,2020,5304.289129,79057.6
Natural,Storm,Colombia,COL,13,28269,2020,5304.289129,79057.6
Natural,Flood,Colombia,COL,13,28269,2020,5304.289129,79057.6
Natural,Storm,Colombia,COL,23,113077,2020,5304.289129,79057.6
Natural,Storm,Viet Nam,VNM,5,1696,2020,3586.347176,355323.1
Natural,Storm,Viet Nam,VNM,2,262,2020,3586.347176,355323.1
Natural,Flood,Viet Nam,VNM,5,24877,2020,3586.347176,355323.1
Natural,Storm,Viet Nam,VNM,243,961151,2020,3586.347176,355323.1
Natural,Storm,Viet Nam,VNM,6,37315,2020,3586.347176,355323.1
Natural,Storm,Viet Nam,VNM,41,610614,2020,3586.347176,355323.1
Natural,Storm,Viet Nam,VNM,2,5948,2020,3586.347176,355323.1
Natural,Earthquake,Croatia,HRV,1,7689208,2020,14269.90885,15626.9
Natural,Earthquake,Croatia,HRV,8,7037208,2020,14269.90885,15626.9
Natural,Flood,Iraq,IRQ,8,113077,2020,4251.337253,163511.5
Natural,Storm,China,CHN,20,1243842,2020,10408.71955,10944686.2
Natural,Earthquake,China,CHN,4,19223,2020,10408.71955,10944686.2
Natural,Flood,China,CHN,280,19223019,2020,10408.71955,10944686.2
Natural,Storm,China,CHN,13,182053,2020,10408.71955,10944686.2
Natural,Storm,China,CHN,6,15831,2020,10408.71955,10944686.2
Natural,Flood,China,CHN,92,5427676,2020,10408.71955,10944686.2
Natural,Flood,Timor-Leste,TLS,3,22615,2020,1663.559629,446.1
Natural,Storm,Tonga,TON,13,125515,2020,4605.970841,118.1
Natural,Flood,Malaysia,MYS,13,7689,2020,10164.34443,245139.3
Natural,Storm,Guatemala,GTM,160,436476,2020,4609.897258,16865.2
Natural,Flood,Canada,CAN,1,1469996,2020,43562.43583,516873.7
Natural,Storm,Canada,CAN,13,1356919,2020,43562.43583,516873.7
Natural,Storm,Thailand,THA,2,11308,2020,7001.78546,265478.9
Natural,Flood,Thailand,THA,29,56538,2020,7001.78546,265478.9
Natural,Storm,Bangladesh,BGD,26,1696149,2020,2233.305901,85493.1
Natural,Flood,Bangladesh,BGD,257,565383,2020,2233.305901,85493.1
Natural,Storm,El Salvador,SLV,32,248768,2020,3961.726633,6376.3
Natural,Earthquake,Mexico,MEX,10,84807,2020,8894.89065,383131.4
Natural,Storm,Mexico,MEX,5,152653,2020,8894.89065,383131.4
Natural,Storm,Mexico,MEX,6,113077,2020,8894.89065,383131.4
Natural,Storm,Mexico,MEX,13,113077,2020,8894.89065,383131.4
Natural,Flood,Ukraine,UKR,3,173981,2020,3751.737305,165663.6
Natural,Wildfire,Ukraine,UKR,5,183184,2020,3751.737305,165663.6
Natural,Flood,Serbia,SRB,13,31661,2020,7733.803469,46324.3
Natural,Flood,Romania,ROU,3,96115,2020,13047.45666,68664.0
Natural,Flood,Japan,JPN,82,6558442,2020,40040.76551,1014064.7
Natural,Storm,Japan,JPN,13,226153,2020,40040.76551,1014064.7
Natural,Flood,Nepal,NPL,448,113077,2020,1139.189892,14949.2
Natural,Storm,Dominican Republic,DOM,2,186576,2020,7167.914974,22881.3
Natural,Storm,Panama,PAN,79,12438,2020,13293.3332,9582.7
Natural,Flood,Greece,GRC,8,33923,2020,17617.29151,51002.2
Natural,Flood,Niger,NER,73,11308,2020,564.8416623,2197.95
Natural,Flood,Senegal,SEN,11,20354,2020,1492.475903,10680.2
Natural,Storm,Cambodia,KHM,44,113077,2020,1577.91174,18652.8
Natural,Storm,Nicaragua,NIC,2,201276,2020,1876.607378,4582.2
Natural,Storm,Nicaragua,NIC,18,837897,2020,1876.607378,4582.2
Natural,Mass movement (wet),Norway,NOR,10,147000,2020,68340.0181,36177.4
Natural,Drought,Somalia,SOM,13,1072468,2021,576.5236782,615.9
Natural,Earthquake,Indonesia,IDN,110,63398,2021,4334.215983,427839.9207792209
Natural,Flood,Indonesia,IDN,7,54001,2021,4334.215983,427839.9207792209
Natural,Storm,Indonesia,IDN,226,864022,2021,4334.215983,427839.9207792209
Natural,Volcanic activity,Indonesia,IDN,71,21601,2021,4334.215983,427839.9207792209
Natural,Flood,Philippines,PHL,2,27001,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,5,3363,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,9,21601,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,11,11880,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,3,259,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,59,81661,2021,3460.539382,92107.72473684211
Natural,Storm,Philippines,PHL,457,988518,2021,3460.539382,92107.72473684211
Natural,Flood,Malaysia,MYS,56,1576841,2021,11134.62295,196818.87272727268
Natural,Storm,Spain,ESP,5,2052053,2021,30488.82095,289261.5526315789
Natural,Flood,Spain,ESP,2,113403,2021,30488.82095,289261.5526315789
Natural,Flood,Spain,ESP,1,38881,2021,30488.82095,289261.5526315789
Natural,Storm,Japan,JPN,23,2160056,2021,40058.53733,1188289.248192771
Natural,Earthquake,Japan,JPN,1,8316216,2021,40058.53733,1188289.248192771
Natural,Earthquake,Japan,JPN,13,594015,2021,40058.53733,1188289.248192771
Natural,Mass movement (wet),Japan,JPN,26,270007,2021,40058.53733,1188289.248192771
Natural,Flood,Japan,JPN,12,108003,2021,40058.53733,1188289.248192771
Natural,Flood,Thailand,THA,10,638297,2021,7060.897707,229519.9925
Natural,Flood,South Africa,ZAF,31,81002,2021,7073.612754,398468.0833333333
Natural,Flood,Brazil,BRA,2,39961,2021,7696.78483,412010.358974359
Natural,Flood,Brazil,BRA,6,38881,2021,7696.78483,412010.358974359
Natural,Flood,Brazil,BRA,13,43201,2021,7696.78483,412010.358974359
Natural,Flood,Brazil,BRA,2,14040,2021,7696.78483,412010.358974359
Natural,Flood,Brazil,BRA,51,450372,2021,7696.78483,412010.358974359
Natural,Drought,Brazil,BRA,13,3240084,2021,7696.78483,412010.358974359
Natural,Wildfire,Australia,AUS,13,129603,2021,60697.24544,377306.5863013698
Natural,Storm,Australia,AUS,13,167404,2021,60697.24544,377306.5863013698
Natural,Flood,Australia,AUS,2,2268059,2021,60697.24544,377306.5863013698
Natural,Storm,Australia,AUS,1,572415,2021,60697.24544,377306.5863013698
Natural,Flood,Australia,AUS,2,356409,2021,60697.24544,377306.5863013698
Natural,Flood,Australia,AUS,2,108003,2021,60697.24544,377306.5863013698
Natural,Flood,France,FRA,13,10800,2021,43671.30841,333642.02
Natural,Flood,France,FRA,13,24841,2021,43671.30841,333642.02
Natural,Extreme temperature,France,FRA,13,6048157,2021,43671.30841,333642.02
Natural,Storm,Chile,CHL,13,189005,2021,16240.60778,70963.07272727271
Natural,Storm,Fiji,FJI,6,10800,2021,4656.051341,1081.9722222222222
Natural,Glacial lake outburst flood,India,IND,234,226806,2021,2238.127142,1767078.2529411763
Natural,Storm,India,IND,198,1512039,2021,2238.127142,1767078.2529411763
Natural,Storm,India,IND,19,3240084,2021,2238.127142,1767078.2529411763
Natural,Flood,India,IND,59,108003,2021,2238.127142,1767078.2529411763
Natural,Flood,India,IND,1282,3348087,2021,2238.127142,1767078.2529411763
Natural,Flood,Peru,PER,10,27001,2021,6635.464148,44772.3375
Natural,Storm,Mexico,MEX,12,108003,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,6,54001,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,3,54001,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,2,54001,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,13,540014,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,2,108003,2021,10359.14986,443914.352
Natural,Flood,Mexico,MEX,19,54001,2021,10359.14986,443914.352
Natural,Earthquake,Mexico,MEX,3,216006,2021,10359.14986,443914.352
Natural,Flood,Mexico,MEX,6,10800,2021,10359.14986,443914.352
Natural,Storm,Mexico,MEX,13,10800,2021,10359.14986,443914.352
Natural,Earthquake,Greece,GRC,13,10800,2021,20310.68248,84053.63333333333
Natural,Wildfire,Greece,GRC,2,626416,2021,20310.68248,84053.63333333333
Natural,Earthquake,Greece,GRC,1,32401,2021,20310.68248,84053.63333333333
Natural,Earthquake,China,CHN,3,135003,2021,12617.5051,8141193.061421321
Natural,Storm,China,CHN,11,2700,2021,12617.5051,8141193.061421321
Natural,Storm,China,CHN,12,103683,2021,12617.5051,8141193.061421321
Natural,Earthquake,China,CHN,3,557294,2021,12617.5051,8141193.061421321
Natural,Flood,China,CHN,13,173885,2021,12617.5051,8141193.061421321
Natural,Flood,China,CHN,352,17820462,2021,12617.5051,8141193.061421321
Natural,Storm,China,CHN,5,2160056,2021,12617.5051,8141193.061421321
Natural,Earthquake,China,CHN,3,270007,2021,12617.5051,8141193.061421321
Natural,Flood,China,CHN,18,1944050,2021,12617.5051,8141193.061421321
Natural,Storm,China,CHN,1,1009826,2021,12617.5051,8141193.061421321
Natural,Earthquake,China,CHN,13,76682,2021,12617.5051,8141193.061421321
Natural,Drought,China,CHN,13,3348087,2021,12617.5051,8141193.061421321
Natural,Storm,Viet Nam,VNM,1,10800,2021,3756.488901,162263.00505050505
Natural,Storm,Viet Nam,VNM,5,8100,2021,3756.488901,162263.00505050505
Natural,Storm,Viet Nam,VNM,3,9720,2021,3756.488901,162263.00505050505
Natural,Earthquake,Haiti,HTI,2575,1749722,2021,1823.742224,2346.6
Natural,Flood,Pakistan,PAK,194,10800,2021,1506.108293,145114.21739130435
Natural,Flood,Tajikistan,TJK,7,9720,2021,916.6919671,2723.9631249999998
Natural,Flood,New Zealand,NZL,13,54001,2021,49996.42067,32041.849999999995
Natural,Storm,New Zealand,NZL,1,32401,2021,49996.42067,32041.849999999995
Natural,Flood,New Zealand,NZL,13,151204,2021,49996.42067,32041.849999999995
Natural,Flood,New Zealand,NZL,13,61562,2021,49996.42067,32041.849999999995
Natural,Storm,Ukraine,UKR,1,183605,2021,4827.845703,269114.85454545455
Natural,Storm,Czechia,CZE,6,757100,2021,26822.51419,115632.90999999999
Natural,Storm,Canada,CAN,1,27001,2021,52515.19984,546835.056
Natural,Wildfire,Canada,CAN,2,87387,2021,52515.19984,546835.056
Natural,Flood,Canada,CAN,4,2160056,2021,52515.19984,546835.056
Natural,Flood,Germany,DEU,197,43201120,2021,51426.75037,788703.9119999999
Natural,Wildfire,Cyprus,CYP,4,50761,2021,32745.84375,7834.1
Natural,Storm,Cuba,CUB,13,108003,2021,3773.033793,26433.207692307693
Natural,Flood,Russian Federation,RUS,13,216006,2021,12532.05078,1617008.3795918368
Natural,Flood,Belgium,BEL,39,2160056,2021,51850.39718,104997.95999999999
Natural,Wildfire,Italy,ITA,13,63722,2021,36449.25834,374360.96521739126
Natural,Storm,Oman,OMN,7,86402,2021,19509.46646,44228.58
Natural,Wildfire,Turkey,TUR,9,250566,2021,9743.213131,306587.60714285716
Natural,Flood,Turkey,TUR,3,24841,2021,9743.213131,306587.60714285716
Natural,Flood,Turkey,TUR,70,313208,2021,9743.213131,306587.60714285716
Natural,Flood,Sweden,SWE,13,75602,2021,61417.68088,42999.25
Natural,Flood,Iraq,IRQ,14,15120,2021,4770.835343,123234.8
Natural,Earthquake,China,CHN,13,54000,2022,12720.21632,8141193.061421321
Natural,Earthquake,China,CHN,13,541000,2022,12720.21632,8141193.061421321
Natural,Flood,China,CHN,48,5000000,2022,12720.21632,8141193.061421321
Natural,Earthquake,China,CHN,4,42000,2022,12720.21632,8141193.061421321
Natural,Storm,China,CHN,24,463000,2022,12720.21632,8141193.061421321
Natural,Earthquake,China,CHN,118,2300000,2022,12720.21632,8141193.061421321
Natural,Drought,China,CHN,13,7600000,2022,12720.21632,8141193.061421321
Natural,Flood,South Africa,ZAF,10,70000,2022,6766.481254,398468.0833333333
Natural,Flood,South Africa,ZAF,1,105000,2022,6766.481254,398468.0833333333
Natural,Flood,South Africa,ZAF,544,3500000,2022,6766.481254,398468.0833333333
Natural,Earthquake,Indonesia,IDN,13,23000,2022,4787.999308,427839.9207792209
Natural,Flood,Indonesia,IDN,1,12000,2022,4787.999308,427839.9207792209
Natural,Earthquake,Indonesia,IDN,15,39000,2022,4787.999308,427839.9207792209
Natural,Flood,Indonesia,IDN,13,62000,2022,4787.999308,427839.9207792209
Natural,Storm,Fiji,FJI,1,25000,2022,5356.164396,1081.9722222222222
Natural,Flood,Pakistan,PAK,1739,0,2022,1588.879829,145114.21739130435
Natural,Flood,Brazil,BRA,15,90000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,35,72000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,272,27000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,23,136000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,3,93000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,116,459000,2022,8917.674911,412010.358974359
Natural,Flood,Brazil,BRA,12,264000,2022,8917.674911,412010.358974359
Natural,Drought,Brazil,BRA,13,4000000,2022,8917.674911,412010.358974359
Natural,Volcanic activity,Tonga,TON,4,118000,2022,417.7379434,114.34
Natural,Storm,Madagascar,MDG,15,16000,2022,516.592616,2370.3430769230768
Natural,Flood,Australia,AUS,2,80000,2022,65099.84591,377306.5863013698
Natural,Flood,Australia,AUS,22,6600000,2022,65099.84591,377306.5863013698
Natural,Flood,Australia,AUS,1,466000,2022,65099.84591,377306.5863013698
Natural,Flood,Australia,AUS,2,1300000,2022,65099.84591,377306.5863013698
Natural,Flood,Ecuador,ECU,29,53000,2022,6391.282484,30957.62222222222
Natural,Flood,Colombia,COL,1,11000,2022,6624.165393,73024.35294117648
Natural,Storm,Germany,DEU,3,1023156,2022,48717.99114,788703.9119999999
Natural,Flood,Puerto Rico,PRI,13,17000,2022,35208.63719,293627.4
Natural,Storm,Puerto Rico,PRI,25,2500000,2022,35208.63719,293627.4
Natural,Flood,Guatemala,GTM,48,204000,2022,5473.208564,12637.664285714287
Natural,Wildfire,Argentina,ARG,13,770000,2022,13650.60463,162223.84210526315
Natural,Flood,Malaysia,MYS,6,240,2022,11993.18761,196818.87272727268
Natural,Flood,Thailand,THA,13,13000,2022,6909.956285,229519.9925
Natural,Earthquake,Japan,JPN,3,8800000,2022,34017.27181,1188289.248192771
Natural,Flood,Japan,JPN,2,141000,2022,34017.27181,1188289.248192771
Natural,Storm,Japan,JPN,5,2000000,2022,34017.27181,1188289.248192771
Natural,Storm,Japan,JPN,3,752000,2022,34017.27181,1188289.248192771
Natural,Storm,Viet Nam,VNM,19,65000,2022,4163.514299,162263.00505050505
Natural,Flood,Viet Nam,VNM,5,1500,2022,4163.514299,162263.00505050505
Natural,Storm,Philippines,PHL,346,41556,2022,3498.509806,92107.72473684211
Natural,Earthquake,Philippines,PHL,10,151000,2022,3498.509806,92107.72473684211
Natural,Storm,Philippines,PHL,17,56946,2022,3498.509806,92107.72473684211
Natural,Earthquake,Philippines,PHL,13,1400,2022,3498.509806,92107.72473684211
Natural,Storm,Philippines,PHL,158,45569,2022,3498.509806,92107.72473684211
Natural,Flood,Philippines,PHL,70,11000,2022,3498.509806,92107.72473684211
Natural,Flood,India,IND,2035,4200000,2022,2410.888021,1767078.2529411763
Natural,Earthquake,Bosnia and Herzegovina,BIH,1,26000,2022,7568.79848,17293.95
Natural,Flood,Canada,CAN,13,36000,2022,55522.44569,546835.056
Natural,Storm,Canada,CAN,4,179000,2022,55522.44569,546835.056
Natural,Flood,Nigeria,NGA,603,4200000,2022,2162.633734,100430.77500000002
Natural,Flood,Suriname,SUR,13,21000,2022,5858.824661,293627.4
Natural,Storm,Mexico,MEX,31,51000,2022,11496.52287,443914.352
Natural,Earthquake,Mexico,MEX,2,25000,2022,11496.52287,443914.352
Natural,Flood,Cameroon,CMR,2,15000,2022,1563.48894,6866.7
Natural,Flood,Bangladesh,BGD,141,462500,2022,2688.305501,64153.405000000006
Natural,Earthquake,Turkey,TUR,2,50000,2022,10674.50417,306587.60714285716
Natural,Flood,Cuba,CUB,3,25000,2022,3773.033793,26433.207692307693
Natural,Storm,Cuba,CUB,3,25000,2022,3773.033793,26433.207692307693
Natural,Storm,Nicaragua,NIC,1,180000,2022,2255.425995,4248.9
Natural,Storm,El Salvador,SLV,10,17000,2022,5127.321668,6484.7636363636375
Natural,Flood,Sudan,SDN,146,10000,2022,1102.146484,12961.206
Natural,Flood,Bulgaria,BGR,13,47000,2022,13974.44925,45228.366666666676
Natural,Drought,Ethiopia,ETH,13,640000,2022,1027.585911,9294.883333333333
Natural,Storm,Belize,BLZ,13,100000,2022,6984.21696,462.275
